selling_price,km_driven,mileage,engine,max_power
250000,60000,14.09,1596,99.6
275000,165000,21.1,1248,73.9
454000,120000,13.58,2499,72.4
600000,30000,18.49,1493,100
400000,100000,20.54,1598,103.6
180000,187000,19.2,1461,65
750000,70000,24.3,1248,88.5
500000,40000,20.4,1197,81.8
2825000,22000,15.73,1968,174.33
2125000,5500,26.8,1597,118
3350000,18000,19.62,1998,190
840000,1500,18.2,1199,88.7
1000000,46000,24.5,1498,98.6
740000,24400,27.39,1248,74
1290000,29899,22.15,1498,108.6
1800000,20000,11.36,2755,171.5
775000,2000,20.7,1197,81.86
695000,34000,21.04,1461,83.8
730000,31000,17.4,1197,81.86
1295000,46000,11.45,2776,197.2
1160000,121000,12.08,2999,161
3300000,60000,0,1950,194
540000,7000,20.3,1086,68
434999,10000,23.1,998,67.04
4600000,6000,17.9,2143,170
910000,20000,17,2596,80.8
850000,59235,19.67,1582,126.2
5800000,21000,16.78,1995,190
520000,48000,25.8,1498,98.6
650000,114000,14.95,2489,93.7
430000,120000,19.3,1248,73.9
360000,144000,21.9,1396,88.8
350000,144000,21.9,1396,88.8
791000,190000,24.3,1248,88.5
950000,190000,12.99,2494,100.6
690000,20000,28.4,1248,74
860000,40000,22,1582,126.2
371000,100000,19.3,1248,73.9
45000,60000,16.8,1405,68
55000,201000,17.8,1399,68
240000,110000,20.54,1598,103.6
495000,77215,25.2,1248,74
671000,48228,18.7,1199,88.7
693000,58559,25.2,1248,74
802999,50856,26,1498,98.6
890000,18300,17.8,1497,117.3
495000,59292,28.4,1248,74
545000,10000,23.1,998,67.04
775000,21147,21.4,1197,83.1
925000,69000,25.6,1498,97.9
1450000,10000,17.3,1497,121
790000,16000,28.4,1248,74
1789999,36000,13.68,2393,147.8
620000,37000,21.01,1197,81.8
375000,61173,27.62,793,47
2450000,30000,18.25,1968,187.74
850000,75000,15.1,2179,140
750000,51000,19.56,1197,81.8
775000,17000,21.01,1197,81.8
260000,100000,17.8,1248,75
2000000,35000,17.68,1968,174.33
300000,10000,21.1,814,55.2
1300000,91567,16,2179,140
380000,50000,23.1,998,67.04
480000,60000,18.9,1197,81.86
240000,35000,22.74,796,47.3
500000,33400,17.43,1396,105.5
420000,36000,20.4,1197,83.11
130000,180000,20,1399,68
110000,80000,20.92,998,67.1
120000,120000,19.7,796,46.3
700000,80000,28.4,1248,74.02
550000,120000,28.4,1248,74.02
190000,110000,19.09,1405,69.01
665000,70000,23.59,1364,67.04
445000,120000,14.95,2489,93.7
340000,92686,21.9,1396,88.76
330000,180000,13.6,1991,142
270000,80000,21.02,1248,88.76
1044999,70000,16,2179,140
279000,117000,17.8,1248,75
620000,15000,20.4,1194,94.93
250000,100000,16.6,1896,122.4
475000,83000,15.74,1591,121.3
750000,67600,14.81,1998,163.7
1250000,160000,13.5,2477,178
250000,80000,21.1,814,55.2
445000,100000,25.8,1498,98.6
400000,100000,15,1896,105
350000,90000,23,1396,90
295000,140000,20.5,1598,103.5
600000,25000,21.21,1197,81.8
1650000,20000,13.68,2393,147.8
100000,30000,16.1,796,37
690000,13000,20.4,1194,94.93
710000,42000,18.6,1197,81.83
350000,10000,20.3,998,68.05
220000,13000,20.92,998,67.1
700000,6500,20,999,72
198000,49500,21.1,814,55.2
350000,50000,23,1396,90
210000,175000,23.57,1396,70
210000,175000,23.03,1396,69
375000,110000,23.2,1248,73.94
380000,112048,17.5,1298,85.8
360000,98000,17,1497,118
944999,41000,15.1,2179,140
620000,120000,13.58,2499,72.4
780000,116000,23.59,1364,67.05
445000,1000,21.21,1197,81.8
575000,15000,17.36,1197,81.86
975000,5000,25.1,1248,88.5
450000,3500,23.84,1199,83.83
495000,56000,25.83,1498,99
830000,215000,12.99,2494,100
800000,40000,15.1,2179,140
300000,120000,23.2,1248,73.94
200000,120000,10.5,2179,120
480000,30400,18.5,1198,86.8
950000,24000,21.9,1498,98.6
840000,30646,15.4,1497,117.3
800000,15000,23.9,1582,126.2
750000,50000,22.27,1498,108.6
254999,34000,21.1,814,55.2
725000,54000,24.52,1248,88.5
1859000,40000,19.7,2143,134.1
145000,120000,18.6,1199,79.4
750000,15000,17,1198,108.5
655000,50000,22,1498,108.495
210000,84000,20,1399,68
450000,50000,17,1497,118
466000,25000,20.3,1086,68
580000,52000,25.83,1498,99
430000,18500,20.3,1086,68
155000,50000,23.03,1396,69
240000,35000,22.5,999,67
540000,15500,16.78,1496,88.73
250000,120000,19.09,1396,69
260000,60000,25,1396,69
550000,80000,12.05,2179,120
550000,43011,18.88,999,123.37
600000,136000,19.01,1461,108.45
550000,15000,25.83,1498,99
370000,110000,13.6,2523,63
250000,100000,19.81,1086,68.05
125000,70000,19.7,796,46.3
200000,110000,17,1405,71
675000,127991,25.5,1498,98.6
150000,198000,14.8,1998,68
290000,65000,15.64,1193,64.1
889000,20000,28.09,1248,88.5
400000,60000,17,1198,73.75
390000,13120,25.17,799,53.3
1550000,87500,17.1,1956,170
600000,125000,22.32,1582,126.32
800000,25000,17.4,1197,81.86
600000,120000,20.77,1248,88.8
795000,35000,17.01,1591,121.3
735000,25000,22.54,1396,88.73
250000,120000,16.4,1896,90
400000,25000,24.04,999,67
130000,79000,13.1,1493,82
600000,125000,21.04,1461,83.8
395000,140000,14,2489,95
720000,80000,21.19,1396,88.73
450000,110000,16.8,1497,116.4
700000,25000,18.16,1196,86.8
1000000,46000,24.5,1498,98.6
500000,1000,20.3,1086,68.07
125000,60000,16.1,796,37
690000,80000,21.04,1461,83.8
1550000,120000,17.1,1956,170
170000,110000,15.3,1193,65.3
275000,110000,20.4,1248,91.7
500000,200000,12.8,2494,102
950000,80000,19.33,1968,138.1
802999,24000,28.4,1248,74.02
470000,150000,23.4,1248,74
300000,60000,25.17,799,53.3
600000,116000,19.01,1461,108.45
275000,104300,20,1399,68.1
700000,30000,25.32,1198,77
3250000,33000,11.3,2987,254.8
800000,25000,21.66,1498,108.62
2200000,60000,17.68,1968,174.33
245000,121000,18.1,1493,110
310000,120000,16.8,1493,110
245000,120000,18.1,1493,110
450000,110000,16.47,1198,73.9
850000,84000,16.96,1968,138.03
325000,120000,10.1,2354,152
409999,100000,22.9,1248,74
5500000,50000,11.2,1969,235
1000000,73500,19.67,1582,126.2
590000,34000,24.4,1120,71
1200000,23000,20.45,1461,108.5
175000,163000,17.8,1399,68
300000,119000,16.52,1991,123.7
2175000,50000,11.36,2755,171.5
1110000,10500,25.6,1498,97.9
150000,280000,14.8,1998,68
325000,155000,20.54,1598,103.6
325000,163000,17.8,1399,68
280000,75000,17.7,1497,78
765000,80000,26,1498,98.6
640000,120000,26,1498,98.6
65000,120000,17.88,1396,52.8
195000,175000,18.7,1896,66
295000,15000,24.7,796,47.3
625000,100000,23.4,1248,74
160000,80000,18.9,998,67.1
330000,84000,23.1,998,67.04
180000,50000,15.6,1196,70
150000,35000,14,796,35
300000,30000,19.81,1086,68.05
730000,2388,18.6,1197,81.83
650000,16200,24.3,1248,88.5
330000,10000,33.44,796,40.3
366000,15000,23.95,998,67.1
1149000,5000,17,1591,121.3
150000,42000,20.63,1198,67
187000,120000,17.92,1086,62.1
425000,60000,13.93,2179,138.03
150000,76000,16.1,796,37
620000,15000,20.4,1194,94.93
250000,100000,16.6,1896,122.4
475000,83000,15.74,1591,121.3
750000,67600,14.81,1998,163.7
1250000,160000,13.5,2477,178
250000,80000,21.1,814,55.2
445000,100000,25.8,1498,98.6
400000,100000,15,1896,105
350000,90000,23,1396,90
295000,140000,20.5,1598,103.5
600000,25000,21.21,1197,81.8
1650000,20000,13.68,2393,147.8
100000,30000,16.1,796,37
690000,13000,20.4,1194,94.93
710000,42000,18.6,1197,81.83
350000,10000,20.3,998,68.05
220000,13000,20.92,998,67.1
700000,6500,20,999,72
198000,49500,21.1,814,55.2
350000,50000,23,1396,90
650000,35000,21.4,1197,83.1
380000,120000,21.03,1461,65
360000,50000,17.57,1193,88.7
385000,116000,15,1598,103.5
590000,110000,22.32,1582,126.32
750000,70000,15.1,2179,140
254999,100000,20.3,1248,75
499000,20000,18.9,1197,81.86
730000,60000,28.4,1248,74.02
650000,30000,27.3,1498,98.6
220000,75000,23.08,1461,63.12
100000,110000,16.8,1405,62
110000,120000,14.4,1599,94
152000,48000,17,1405,71
600000,5000,20.89,1197,81.8
620000,120000,13.58,2499,72.4
780000,116000,23.59,1364,67.05
445000,1000,21.21,1197,81.8
575000,15000,17.36,1197,81.86
975000,5000,25.1,1248,88.5
450000,3500,23.84,1199,83.83
480000,80000,25.83,1498,99
110000,48676,19.7,796,35
5830000,30000,17.09,2993,261.4
415000,72000,18.6,1197,81.83
475000,51000,22,1197,81.8
525000,29000,20.89,1197,81.8
365000,28000,20.52,1197,81.8
375000,97000,25.2,1248,74
765000,59000,28.4,1248,74.02
770000,27000,28.4,1248,74.02
350000,30000,25.17,799,53.3
875000,70000,15.4,1997,120
780000,69000,15.1,2179,140
990000,15000,25.1,1248,88.5
800000,35700,28.4,1248,74.02
350000,120000,22.32,1582,126.32
325000,120000,22.07,1199,73.9
360000,80000,22.07,1199,73.9
148000,120000,20.92,998,67.1
670000,36000,27.39,1248,74
430999,120000,23.59,1364,67.04
260000,9000,16.8,796,34.2
70000,50000,25.4,624,37.48
300000,35000,23.01,999,67
150000,130000,14,2498,112
260000,70000,20,1399,68
320000,90000,19.3,1248,73.9
700000,35000,17,1198,108.5
415000,80000,16.47,1198,73.9
260000,120000,17.8,1248,75
70000,80000,26,624,35
515000,30000,17.71,1197,78.9
803999,60000,23.9,1582,126.2
275000,200000,16.6,1896,122.4
934000,101000,22.77,1498,98.59
210000,110000,17.8,1399,68
1050000,136000,12.99,2494,100.6
650000,250000,14.8,2499,80
550000,74000,17.3,1998,163.7
285000,265000,14.8,2499,80
700000,22700,18.7,1199,88.7
525000,45000,18.9,1197,82
250000,36000,15.37,1196,73
575000,57000,26.59,1248,74
540000,33000,27.28,1047,69
560000,59000,16.02,1373,93.7
380000,200000,20.54,1598,103.6
240000,80000,15.6,1196,70
300000,70000,13.2,995,60.2
280000,50000,22.7,799,53.64
350000,118000,21.1,1248,73.9
110000,250000,19.1,1405,70
980000,20000,21.5,1497,108.5
969999,21871,21.5,1497,108.5
357000,120000,25.32,1198,77
280000,100000,19.1,1405,70
430000,50000,15.96,2523,62.1
250000,70000,22.74,796,47.3
525000,80000,18.2,1248,73.74
500000,25000,23.84,1199,84
1000000,60000,16.36,2179,120
316000,25000,24.7,796,47.3
350000,50000,24.7,796,47.3
950000,14000,21.5,1497,108.5
45000,55425,16.1,796,37
475000,76000,15.96,2523,62.1
3200000,3000,15.04,2755,174.5
600000,139000,18.49,1493,100
430000,100000,15.04,1598,103.2
965000,60000,19.67,1582,126.2
395000,35000,14.3,1598,103.5
150000,120000,12.2,1948,68
700000,37659,20.77,1248,88.8
250000,89000,23.2,1248,73.94
680000,37500,20.77,1248,88.8
500000,5000,23.84,1199,84
420000,21000,18.9,1197,81.86
290000,10000,23.95,998,67.05
750000,30000,28.4,1248,74.02
300000,19800,15.37,1196,73
250000,90000,21.1,1248,73.9
335000,33033,19.4,1198,86.8
465000,63063,18.9,1197,82
100000,70000,18.9,1061,67
100000,80000,17.3,1061,64
550000,120000,20.77,1248,88.76
341000,120000,19.3,1248,73.9
600000,50000,24,1186,73.97
650000,167000,25.1,1498,98.6
75527,80000,16,995,63
215000,100000,25,1396,69.01
650000,60000,28.09,1248,88.5
900000,50000,20.37,1461,108.45
500000,17000,18.6,1197,81.83
550000,46000,21.4,1197,83.1
475000,60000,25.2,1248,74
65000,198000,18.9,998,67.1
425000,60000,24.4,1120,71
476999,90000,21.43,1364,87.2
150000,40000,18,995,62
225000,90000,19.7,796,46.3
190000,80000,19.7,796,46.3
100000,164000,19.7,796,46.3
400000,70000,13.6,2523,63
3975000,31800,17.01,1968,188
1350000,74000,13.7,1997,153.86
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
4100000,17000,9.5,3604,280
900000,12000,16.55,2498,105
2000000,68089,19.16,2494,157.7
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
779000,7032,19,1199,88.76
4000000,10000,22.48,1995,187.74
5200000,17000,15,1991,194.4
4500000,21000,12.83,1999,148.31
969999,26500,17.6,2179,147.94
6000000,37000,13.5,2987,254.79
475000,45629,18.9,1197,81.86
1125000,3500,18.15,998,118.35
1650000,52000,12,2354,187.4
740000,35000,16.5,1493,70
400000,15000,18.15,1198,82
430000,14000,20.51,998,67.04
1132000,20000,17,1197,110
352000,68850,18.9,998,67.1
252999,45775,23.84,1199,84
80000,70000,16.2,995,62.1
313000,68203,21.79,998,67.05
380000,30000,18.9,1197,81.86
350000,25000,25.17,799,53.3
600000,90000,19.87,1461,83.8
88000,97343,18.8,1248,90
160000,70000,19.7,796,35
290000,31000,20.36,1197,78.9
650000,70000,15.4,2179,120
380000,20000,21.94,1196,61.7
180000,62000,21.1,814,55.2
75000,29000,16.1,796,37
132000,82507,13.93,2179,138.03
110000,60000,18.6,1199,79.4
390000,10000,23.95,998,67.05
550000,70000,18.6,1197,81.83
70000,59400,16.1,796,37
275000,20000,21.1,814,55.2
250000,125876,15,1586,104.68
2100000,5000,16,1368,160.77
250000,90000,13.55,2179,118.35
1250000,56800,12.4,2499,134
1500000,60000,16.55,1968,147.51
800000,60000,12.8,2494,102
1380000,150000,13,2982,168.5
325000,65204,23.1,998,67.04
1150000,2286,18.15,998,118.35
655000,15732,22,1197,81.8
890000,13000,18.06,2523,63
525000,33000,20.89,1197,81.8
300000,100000,19.81,1086,68.05
2950000,39000,19.59,1995,187.74
5200000,10000,18.12,1995,190
925000,28900,17.8,1497,117.3
675000,49523,17,1497,118
745000,48000,24.3,1248,88.5
835000,17000,24.3,1248,88.5
695000,36800,20.14,1498,88
725000,36521,24.3,1248,88.5
620000,90000,22,1197,81.8
58000,80000,17.3,993,60
335000,71000,21.64,1461,84.8
475000,108000,16,2179,140
484999,75000,19.87,1461,83.8
610000,33000,20.73,1373,91.1
1000000,50000,19.67,1582,126.2
300000,35000,23.01,999,67
1405000,15000,15.8,1591,121.3
650000,22000,21.56,1462,103.25
850000,108000,19.67,1582,126.2
1850000,76131,13.22,2967,241.4
267000,40000,20.36,1197,78.9
215000,47000,21.1,814,55.2
1282000,45000,17.6,2179,153.86
282000,15000,24.7,796,47.3
610000,90000,12.8,2494,102
900000,35000,16.55,2498,105
800000,70000,15.4,1997,120
380000,110000,21.27,1396,88.76
450000,120000,12.05,2179,120
242000,120000,21.5,1248,88.8
350000,35000,25.17,799,53.3
400000,22000,20.3,1199,84
400000,70000,20.51,998,67.04
246000,56000,22.1,1248,74
221000,65000,19.09,1405,69.01
700000,62000,13.1,2499,141
1750000,52000,12.55,2982,168.5
550000,49000,25.4,1186,73.97
550000,50000,28.09,1248,88.5
375000,65000,28.4,1248,74
391000,55000,24.4,1120,71
2051000,35000,19.7,2143,134.1
525000,78000,15.05,2179,147.9
212000,58000,16.8,1493,110
221000,56000,25.44,936,57.6
265000,61000,20.4,1248,91.7
399000,61000,21.64,1461,84.8
175000,61000,17.1,1493,110
411000,64481,20.5,1598,103.5
365000,65000,20.54,1598,103.6
975000,80000,22.48,1995,187.74
499000,61000,22.71,1461,84.8
2575000,70000,11.74,2987,254.8
145000,30000,18,995,62
200000,200000,17,1405,71
1200000,230000,15.73,1968,174.33
280000,100000,20.3,998,68.05
450000,95000,11.79,2179,120
150000,140000,17.7,1497,78
600000,70000,17.3,1497,117.3
275000,60000,25.17,799,53.3
110000,88000,18.8,1248,90
500000,200000,15.1,2179,140
700000,60000,15.1,2179,140
900000,155000,16.07,1995,181
150000,80000,18.9,998,67.1
275000,80000,16.95,1498,97.7
455000,40000,28.4,1248,74
900000,50000,19.67,1582,126.2
455000,40000,25.2,1248,74
650000,47000,26,1498,98.6
551000,20000,18.9,1197,81.86
650000,49060,22,1498,108.495
600000,60000,18.6,1197,81.83
235000,18000,22.74,796,47.3
800000,37161,22.7,1498,89.84
1050000,80000,19.67,1582,126.2
45000,28000,25.4,624,37.5
450000,100000,15.74,1591,121.3
391000,120000,20.14,1498,88.8
380000,70000,18.2,1248,73.8
170000,90000,18.9,1061,67
250000,90000,13.55,2179,118.35
800000,60000,12.8,2494,102
1380000,150000,13,2982,168.5
700000,24000,16.55,2498,105
450000,100000,24.2,1498,98.6
650000,6000,18.15,1198,82
950000,49700,15.1,2179,140
626000,80000,12.8,2494,102
600000,10000,21.21,1197,81.8
290000,21000,25.17,799,53.3
215000,25000,20.92,998,67.1
250000,22000,25.17,799,53.3
750000,50000,24.52,1248,88.5
250000,20000,23.95,998,67.05
950000,15000,15.4,1497,117.3
793000,30000,25.83,1498,99
750000,74000,19.67,1582,126.2
725000,6550,18.2,1199,88.7
480000,30000,24,1120,70
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
990000,20000,17,1591,121.3
370000,68000,23.4,1248,74
300000,60175,18.2,1199,82.5
250000,25000,21.1,814,55.2
700000,49957,25.83,1498,99
600000,43235,24.29,1498,99
925000,50699,22.77,1498,98.59
700000,111000,21.19,1396,88.73
700000,48000,21.1,998,100.5
185000,90000,17.8,1248,75
434999,80000,15.3,2956,83.83
400000,100000,18.16,1196,86.8
180000,90000,20,1399,68
600000,50000,26.59,1248,74
320000,90000,23.59,1364,67.06
1689999,120000,13.68,2393,147.8
250000,140000,14.4,1598,103.6
650000,20000,20.3,1199,83.81
340000,82000,14.53,1798,138
200000,80000,13.5,1995,52
869999,40000,24.3,1248,88.5
795000,120000,24.52,1248,88.5
869999,60000,24.3,1248,88.5
200000,70000,21.1,1248,73.9
800000,45500,23.9,1582,126.2
1100000,120000,12.99,2494,100.6
114999,100000,19.7,796,46.3
500000,92000,20.77,1248,88.76
700000,141000,25.2,1248,74
1516000,120000,11.36,2755,171.5
200000,35000,22.7,799,53.64
450000,50000,17.8,1198,86.7
850000,9500,21.5,1497,108.5
359000,5500,15.37,1196,73
320000,28000,25.17,799,53.3
110000,113000,15.3,1193,65.3
209000,1,15.1,1196,73
169000,100000,15,1368,90
400000,50074,24,1120,70
600000,100000,22.54,1396,88.73
350000,35000,15.37,1196,73
990000,60000,23,1498,98.96
1600000,70000,14.21,2143,203
1400000,70000,17.6,2179,153.86
745000,10000,21.4,1197,83.1
2800000,40000,16.25,1968,148
500000,35000,25.2,1248,74
540000,5000,20.52,1197,81.8
1850000,33000,13.68,2393,147.8
600000,27000,22.95,1248,74
690000,25000,19,1194,94.68
630000,30154,25.2,1248,74
640000,20000,20.14,1197,81.86
5500000,17000,18,1969,190
2100000,85000,12.62,2198,158
500000,100000,20.4,1197,81.8
310000,54000,24.7,796,47.3
600000,80000,18.49,1493,100
40000,100000,16.1,796,37
620000,70000,25.4,1186,73.97
760000,50000,27.39,1248,74
1200000,40000,22,1582,126.2
760000,50000,27.39,1248,74
300000,45000,20.36,1197,78.9
500000,5000,23.84,1199,84
120000,70000,18.6,1199,79.4
350000,26263,21.1,814,55.2
350000,100000,18.15,1198,82
730000,250000,12.99,2494,100
1050000,18000,19.6,1461,108.45
550000,80000,25,1493,113.42
675000,108000,23.65,1248,88.5
1400000,170000,12.99,2494,100.6
625000,25000,22,1197,81.8
1220000,11000,15.8,1591,121.3
475000,5000,21.7,998,67
550000,105000,21.7,1498,98.96
320000,40000,18.5,1197,85.8
530000,90000,22.9,1248,74
300000,30000,24.7,796,47.3
1180000,5500,17.4,1497,117.6
45957,90000,19.7,796,46.3
190000,65000,21.1,814,55.2
730000,60000,22.32,1582,126.32
530000,120000,25.2,1248,74
530000,9500,18.16,1196,86.8
1265000,12000,20.37,1461,108.45
1025000,32000,28.09,1248,88.5
130000,60000,19.7,796,46.3
735000,70000,18.49,1493,100
1500000,84925,16.07,1995,181
120000,120000,17.8,1086,63
730000,250000,12.99,2494,100
1050000,18000,19.6,1461,108.45
550000,80000,25,1493,113.42
675000,108000,23.65,1248,88.5
1400000,170000,12.99,2494,100.6
625000,25000,22,1197,81.8
1220000,11000,15.8,1591,121.3
475000,5000,21.7,998,67
550000,105000,21.7,1498,98.96
320000,40000,18.5,1197,85.8
530000,90000,22.9,1248,74
300000,30000,24.7,796,47.3
1180000,5500,17.4,1497,117.6
45957,90000,19.7,796,46.3
190000,65000,21.1,814,55.2
730000,60000,22.32,1582,126.32
530000,120000,25.2,1248,74
530000,9500,18.16,1196,86.8
1265000,12000,20.37,1461,108.45
1025000,32000,28.09,1248,88.5
470000,50000,18.9,1197,82
250000,50000,25,1396,69.01
430000,90000,16.02,1373,93.7
550000,93000,20.77,1248,88.76
500000,117000,20.85,1197,83.14
240000,90000,17.7,1497,78
170000,80000,16.1,1298,88.2
252000,30000,22.74,796,47.3
270000,35000,24.7,796,47.3
100000,40000,19.7,796,46.3
350000,46357,20.51,998,67.04
240000,80000,16.6,1388,68
620000,7000,21.04,1461,83.8
600000,43000,13.4,1997,135.1
